Month,Borough,Equipment Type,Equipment Code,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN
12/01/2024,Manhattan,Elevator,EL230,0,0,0,0,259,,0,0,,0,0,,0,0,TIMESSQ-42ST-BWY-N/R/Q,11,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
12/01/2024,Manhattan,Elevator,EL116,1,1,0,0,1110,1,124,124,1,124,124,0.993391577060932,739.0833333333334,744,190ST-8AV-A,145,190 St - Station,145
12/01/2024,Brooklyn,Elevator,EL311,2,2,0,0,1268,1,124,124,1,124,124,0.992181899641577,738.1833333333333,744,CLARKST-CLK-2/3,334,Clark St - Station,334
12/01/2024,Bronx,Elevator,EL130,0,0,0,0,333,,0,0,,0,0,,0,0,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
12/01/2024,Brooklyn,Elevator,EL709,2,1,1,0,168,1,124,124,0.991532258064516,122.95,124,0.991666666666667,737.8,744,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636
12/01/2024,Brooklyn,Elevator,EL377,2,1,1,0,149,1,124,124,0.99005376344086,122.76666666666668,124,0.992069892473118,738.1,744,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
12/01/2024,Manhattan,Elevator,EL441,2,2,0,0,96,1,124,124,0.969758064516129,120.25,124,0.987791218637993,734.9166666666667,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
12/01/2024,Manhattan,Elevator,EL618,6,2,4,1,23,0.961962365591398,119.28333333333333,124,0.976478494623656,121.08333333333334,124,0.974910394265233,725.3333333333333,744,34ST-PENNSTATION-7AV-1/2/3,318,34 St-Penn Station - Station,318
12/01/2024,Manhattan,Elevator,EL13X,0,0,0,0,N/A,0.948252688172043,117.58333333333334,124,0.992338709677419,123.05,124,0.973051075268817,723.95,744,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
12/01/2024,Manhattan,Elevator,EL235,3,1,2,1,189,1,124,124,0.986424731182796,122.31666666666668,124,0.987096774193548,734.4000000000001,744,47-50STS-ROCKEFELLERCTR-6AV-B/D/F/M,225,47-50 Sts-Rockefeller Ctr - Station,225
12/01/2024,Manhattan,Elevator,EL266,2,1,1,1,95,0.979301075268817,121.43333333333334,124,0.973790322580645,120.75,124,0.989941756272401,736.5166666666667,744,72ST-2AV-Q,477,72 St - Station,477
12/01/2024,Queens,Elevator,EL464,1,1,0,0,53,1,124,124,1,124,124,0.992943548387097,738.75,744,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2
12/01/2024,Manhattan,Elevator,EL710,5,4,1,0,209,1,124,124,0.971370967741935,120.45000000000002,124,0.980331541218638,729.3666666666667,744,BOWLINGGREEN-LEX-4/5,414,Bowling Green - Station,414
12/01/2024,Bronx,Elevator,EL135,0,0,0,0,272,,0,0,,0,0,,0,0,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
12/01/2024,Queens,Elevator,EL466,1,1,0,0,53,1,124,124,0.967741935483871,120,124,0.991935483870968,738,744,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2
12/01/2024,Manhattan,Elevator,EL731,3,3,0,0,189,0.978494623655914,121.33333333333334,124,1,124,124,0.984206989247312,732.25,744,SOUTHFERRY-7AV-1,330,South Ferry (1)/Whitehall St (R),635
12/01/2024,Manhattan,Elevator,EL120,1,1,0,0,470,1,124,124,1,124,124,0.993279569892473,739,744,190ST-8AV-A,145,190 St - Station,145
12/01/2024,Manhattan,Elevator,EL288X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
12/01/2024,Brooklyn,Elevator,EL398,3,1,2,0,202,1,124,124,0.967741935483871,120,124,0.985147849462366,732.95,744,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630
12/01/2024,Manhattan,Elevator,EL332,3,2,1,0,147,1,124,124,1,124,124,0.991263440860215,737.5,744,BLEECKERST-LEX-6,408,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
12/01/2024,Brooklyn,Elevator,EL781,2,2,0,0,8,1,124,124,1,124,124,0.99758064516129,742.2,744,METROPOLITANAV-XTN-G,285,Metropolitan Av (G)/Lorimer St (L),629
12/01/2024,Manhattan,Elevator,EL600,5,2,3,0,111,0.989381720430108,122.68333333333334,124,0.961290322580645,119.2,124,0.975694444444444,725.9166666666667,744,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
12/01/2024,Queens,Elevator,EL493X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
12/01/2024,Brooklyn,Elevator,EL780,2,2,0,0,8,1,124,124,1,124,124,0.995564516129032,740.7,744,METROPOLITANAV-XTN-G,285,Metropolitan Av (G)/Lorimer St (L),629
12/01/2024,Brooklyn,Elevator,EL373,3,1,2,0,197,0.982795698924731,121.86666666666667,124,1,124,124,0.987836021505376,734.9499999999999,744,CHURCHAV-6AV-F/G,243,Church Av - Station,243
12/01/2024,Manhattan,Elevator,EL295X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
12/01/2024,Brooklyn,Elevator,EL755,3,2,1,0,48,1,124,124,1,124,124,0.984655017921147,732.5833333333334,744,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341
12/01/2024,Manhattan,Elevator,EL250,3,2,1,0,95,1,124,124,1,124,124,0.990636200716846,737.0333333333333,744,86ST-2AV-Q,476,86 St - Station,476
12/01/2024,Brooklyn,Elevator,EL764,2,2,0,0,49,0.979166666666667,121.41666666666666,124,1,124,124,0.988239247311828,735.25,744,GREENPOINTAV-XTN-G,283,Greenpoint Av - Station,283
12/01/2024,Manhattan,Elevator,EL602,3,2,1,0,111,1,124,124,0.994220430107527,123.28333333333335,124,0.99171146953405,737.8333333333334,744,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
12/01/2024,Queens,Elevator,EL448X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
12/01/2024,Brooklyn,Elevator,EL374,4,3,1,0,197,0.970430107526882,120.33333333333334,124,1,124,124,0.984789426523298,732.6833333333334,744,CHURCHAV-6AV-F/G,243,Church Av - Station,243
12/01/2024,Manhattan,Elevator,EL615,2,1,1,0,1,1,124,124,1,124,124,0.99719982078853,741.9166666666666,744,14ST-7AV-1/2/3,322,"14 St (F,M,1,2,3)/6 Av (L)",601
12/01/2024,Brooklyn,Elevator,EL343,0,0,0,0,227,,0,0,,0,0,,0,0,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188
12/01/2024,Bronx,Elevator,EL131,0,0,0,0,272,,0,0,,0,0,,0,0,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
12/01/2024,Manhattan,Elevator,EL333,2,2,0,0,236,0.983870967741936,122.00000000000001,124,1,124,124,0.988799283154122,735.6666666666667,744,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
12/01/2024,Manhattan,Elevator,EL240,1,1,0,0,253,1,124,124,1,124,124,0.993279569892473,739,744,72ST-BWY7-1/2/3,313,72 St - Station,313
12/01/2024,Manhattan,Elevator,EL607X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,GRANDCENTRAL-42ST-LEX-S,469,"Grand Central-42 St (S,4,5,6,7)",610
12/01/2024,Manhattan,Elevator,EL180,3,2,1,1,199,0.950268817204301,117.83333333333334,124,1,124,124,0.972311827956989,723.4,744,135ST-LWP-2/3,438,135 St - Station,438
12/01/2024,Queens,Elevator,EL411,7,3,4,0,432,1,124,124,0.998924731182796,123.86666666666667,124,0.989269713261649,736.0166666666667,744,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
12/01/2024,Manhattan,Elevator,EL142,3,1,2,0,228,1,124,124,0.991532258064516,122.95,124,0.99375,739.3499999999999,744,125ST-8AV-A/B/C/D,153,125 St - Station,153
12/01/2024,Brooklyn,Elevator,EL394,4,3,1,0,261,1,124,124,0.988306451612903,122.55000000000001,124,0.993346774193548,739.05,744,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
12/01/2024,Manhattan,Elevator,EL728X,0,0,0,0,N/A,0.776747311827957,96.31666666666666,124,0.790322580645161,98.00000000000001,124,0.786111111111111,584.8666666666668,744,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
12/01/2024,Brooklyn,Elevator,EL308,5,5,0,0,1271,0.957930107526882,118.78333333333335,124,1,124,124,0.97780017921147,727.4833333333333,744,COURTST-BWY-R,24,"Court St (R)/Borough Hall (2,3,4,5)",620
12/01/2024,Brooklyn,Elevator,EL387,4,1,3,0,50,0.957123655913978,118.68333333333334,124,1,124,124,0.987029569892473,734.35,744,59ST-4AV-N/R,35,59 St - Station,35
12/01/2024,Bronx,Elevator,EL160,1,1,0,0,150,1,124,124,1,124,124,0.994063620071685,739.5833333333333,744,E180ST-LWP-2/5,426,E 180 St - Station,426
12/01/2024,Brooklyn,Elevator,EL779,1,1,0,0,8,1,124,124,1,124,124,0.997916666666667,742.4499999999999,744,METROPOLITANAV-XTN-G,285,Metropolitan Av (G)/Lorimer St (L),629
12/01/2024,Manhattan,Elevator,EL276X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
12/01/2024,Manhattan,Elevator,EL730,6,2,4,2,189,0.988575268817204,122.58333333333334,124,0.95752688172043,118.73333333333335,124,0.978203405017921,727.7833333333333,744,SOUTHFERRY-7AV-1,330,South Ferry (1)/Whitehall St (R),635
12/01/2024,Manhattan,Elevator,EL293,2,1,1,0,52,1,124,124,0.988709677419355,122.6,124,0.991285842293907,737.5166666666667,744,1AV-CNR-L,119,1 Av - Station,119
12/01/2024,Brooklyn,Elevator,EL707,1,1,0,0,175,1,124,124,1,124,124,0.992943548387097,738.75,744,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
12/01/2024,Manhattan,Elevator,EL249,3,1,2,0,95,0.987365591397849,122.43333333333334,124,0.993817204301075,123.23333333333335,124,0.989807347670251,736.4166666666667,744,86ST-2AV-Q,476,86 St - Station,476
12/01/2024,Manhattan,Elevator,EL736,3,1,2,0,75,0.97755376344086,121.21666666666667,124,1,124,124,0.984968637992832,732.8166666666666,744,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
12/01/2024,Queens,Elevator,EL439,3,2,1,1,127,0.997849462365591,123.73333333333335,124,1,124,124,0.984072580645161,732.1500000000001,744,FORESTHILLS-71AV-QBL-E/F/M/R,261,Forest Hills-71 Av - Station,261
12/01/2024,Bronx,Elevator,EL191,5,2,3,0,120,0.967741935483871,120,124,0.986559139784946,122.33333333333334,124,0.973543906810036,724.3166666666667,744,KINGSBRIDGERD-CON-B/D,212,Kingsbridge Rd - Station,212
12/01/2024,Manhattan,Elevator,EL178,5,2,3,0,134,0.963172043010753,119.43333333333335,124,0.987634408602151,122.46666666666667,124,0.973790322580645,724.5,744,DYCKMANST-BWY7-1,299,Dyckman St - Station,299
12/01/2024,Manhattan,Elevator,EL106,10,2,8,3,755,0.931048387096774,115.45,124,0.961021505376344,119.16666666666666,124,0.954659498207885,710.2666666666667,744,191ST-BWY7-1,300,191 St - Station,300
12/01/2024,Manhattan,Elevator,EL330,3,2,1,1,147,0.99247311827957,123.06666666666668,124,1,124,124,0.98788082437276,734.9833333333333,744,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
12/01/2024,Manhattan,Elevator,EL324,1,1,0,0,281,1,124,124,0.971774193548387,120.50000000000001,124,0.993279569892473,739,744,CANALST-LEX-6,410,"Canal St (J,N,Q,R,Z,6)",623
12/01/2024,Brooklyn,Elevator,EL397,1,1,0,0,202,1,124,124,1,124,124,0.993727598566308,739.3333333333334,744,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630
12/01/2024,Queens,Elevator,EL491X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
12/01/2024,Bronx,Elevator,EL198,4,3,1,0,48,1,124,124,0.97244623655914,120.58333333333334,124,0.977240143369176,727.0666666666666,744,GUNHILLRD-DYR-5,444,Gun Hill Rd - Station,444
12/01/2024,Bronx,Elevator,EL507,3,2,1,0,35,1,124,124,1,124,124,0.989986559139785,736.5500000000001,744,170ST-JER-4,387,170 St - Station,387
12/01/2024,Manhattan,Elevator,EL16X,0,0,0,0,N/A,1,124,124,0.987903225806452,122.5,124,0.991487455197133,737.6666666666666,744,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
12/01/2024,Bronx,Elevator,EL129,0,0,0,0,333,,0,0,,0,0,,0,0,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
12/01/2024,Manhattan,Elevator,EL113,3,2,1,0,803,1,124,124,0.974462365591398,120.83333333333334,124,0.981742831541219,730.4166666666667,744,168ST-BWY7-1,302,"168 St (A,C,1)",605
12/01/2024,Bronx,Elevator,EL183,11,7,4,0,212,0.993951612903226,123.25,124,1,124,124,0.966756272401434,719.2666666666667,744,GUNHILLRD-LWP-2/5,421,Gun Hill Rd - Station,421
12/01/2024,Manhattan,Elevator,EL17X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
12/01/2024,Queens,Elevator,EL423,0,0,0,0,227,,0,0,,0,0,,0,0,74ST-BROADWAY-FLS-7,454,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
12/01/2024,Brooklyn,Elevator,EL342,0,0,0,0,227,,0,0,,0,0,,0,0,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188
12/01/2024,Bronx,Elevator,EL506,5,1,4,2,35,0.965591397849462,119.73333333333333,124,0.967741935483871,120,124,0.973745519713262,724.4666666666667,744,170ST-JER-4,387,170 St - Station,387
12/01/2024,Manhattan,Elevator,EL111,4,2,2,0,723,0.97513440860215,120.91666666666667,124,0.98508064516129,122.15,124,0.98048835125448,729.4833333333333,744,168ST-BWY7-1,302,"168 St (A,C,1)",605
12/01/2024,Queens,Elevator,EL432,1,1,0,0,233,1,124,124,0.968010752688172,120.03333333333333,124,0.993324372759857,739.0333333333333,744,JAMAICA-179ST-QBL-F,254,Jamaica-179 St - Station,254
12/01/2024,Manhattan,Elevator,EL619,10,2,8,1,31,0.975403225806452,120.95000000000002,124,1,124,124,0.96798835125448,720.1833333333333,744,TIMESSQ-42ST-BWY-N/R/Q,11,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
12/01/2024,Manhattan,Elevator,EL402,5,2,3,1,421,0.987634408602151,122.46666666666667,124,0.98991935483871,122.75000000000001,124,0.984318996415771,732.3333333333334,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
12/01/2024,Manhattan,Elevator,EL264,3,3,0,0,95,0.98252688172043,121.83333333333334,124,0.979838709677419,121.5,124,0.983870967741936,732,744,72ST-2AV-Q,477,72 St - Station,477
12/01/2024,Manhattan,Elevator,EL238,0,0,0,0,301,,0,0,,0,0,,0,0,66ST-LINCOLNCENTER-BWY7-1,314,66 St-Lincoln Center - Station,314
12/01/2024,Bronx,Elevator,EL187,2,1,1,0,228,1,124,124,1,124,124,0.992697132616488,738.5666666666667,744,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
12/01/2024,Brooklyn,Elevator,EL382,3,2,1,1,259,0.964381720430108,119.58333333333334,124,0.976478494623656,121.08333333333334,124,0.978875448028674,728.2833333333333,744,PROSPECTPARK-BWY-B/Q/S,42,Prospect Park - Station,42
12/01/2024,Brooklyn,Elevator,EL323,3,1,2,1,240,1,124,124,0.999731182795699,123.96666666666667,124,0.984610215053763,732.55,744,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345
12/01/2024,Manhattan,Elevator,EL281,8,1,7,0,188,0.981048387096774,121.65,124,0.976478494623656,121.08333333333334,124,0.982549283154122,731.0166666666667,744,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
12/01/2024,Manhattan,Elevator,EL337,3,2,1,0,188,1,124,124,1,124,124,0.991129032258064,737.4000000000001,744,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
12/01/2024,Manhattan,Elevator,EL219,0,0,0,0,295,,0,0,,0,0,,0,0,14ST-UNIONSQ-BWY-N/R/Q,15,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
12/01/2024,Manhattan,Elevator,EL226,3,1,2,0,270,0.994354838709677,123.30000000000001,124,1,124,124,0.976366487455197,726.4166666666666,744,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
12/01/2024,Manhattan,Elevator,EL517,5,3,2,0,12,1,124,124,0.98991935483871,122.75000000000001,124,0.985999103942652,733.5833333333333,744,181ST-8AV-A,146,181 St - Station,146
12/01/2024,Manhattan,Elevator,EL228,0,0,0,0,270,,0,0,,0,0,,0,0,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
12/01/2024,Queens,Elevator,EL426,7,3,4,0,214,0.934811827956989,115.91666666666669,124,0.979838709677419,121.5,124,0.961827956989247,715.6,744,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451
12/01/2024,Queens,Elevator,EL465,3,1,2,0,53,0.966129032258065,119.80000000000001,124,0.967741935483871,120,124,0.98304211469534,731.3833333333333,744,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2
12/01/2024,Brooklyn,Elevator,EL776,2,2,0,0,8,1,124,124,1,124,124,0.995990143369176,741.0166666666667,744,LORIMERST-CNR-L,121,Metropolitan Av (G)/Lorimer St (L),629
12/01/2024,Bronx,Elevator,EL121,3,2,1,0,422,1,124,124,0.990591397849462,122.83333333333334,124,0.989829749103943,736.4333333333334,744,PELHAMBAYPARK-PEL-6,360,Pelham Bay Park - Station,360
12/01/2024,Brooklyn,Elevator,EL305,1,1,0,0,248,1,124,124,1,124,124,0.993391577060932,739.0833333333334,744,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
12/01/2024,Bronx,Elevator,EL159,1,1,0,0,150,1,124,124,1,124,124,0.993951612903226,739.5,744,E180ST-LWP-2/5,426,E 180 St - Station,426
12/01/2024,Queens,Elevator,EL413,5,3,2,1,432,1,124,124,0.980510752688172,121.58333333333334,124,0.978808243727599,728.2333333333333,744,JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z,278,Jamaica Center-Parsons/Archer - Station,278
12/01/2024,Manhattan,Elevator,EL614,2,1,1,1,4,1,124,124,1,124,124,0.997625448028674,742.2333333333333,744,14ST-6AV-F/M,229,"14 St (F,M,1,2,3)/6 Av (L)",601
12/01/2024,Queens,Elevator,EL436,3,2,1,0,197,1,124,124,1,124,124,0.985147849462366,732.95,744,KEWGARDENS-UNIONTPKE-QBL-E/F,259,Kew Gardens-Union Tpke - Station,259
12/01/2024,Brooklyn,Elevator,EL757,5,4,1,0,48,0.975806451612903,121,124,1,124,124,0.976366487455197,726.4166666666666,744,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341
12/01/2024,Queens,Elevator,EL498,1,1,0,0,153,0.981182795698925,121.66666666666667,124,1,124,124,0.993167562724014,738.9166666666666,744,FARROCKAWAY-MOTTAV-RKY-A,209,Far Rockaway-Mott Av - Station,209
12/01/2024,Brooklyn,Elevator,EL359,1,1,0,0,52,1,124,124,1,124,124,0.993503584229391,739.1666666666666,744,BEDFORDAV-CNR-L,120,Bedford Av - Station,120
12/01/2024,Manhattan,Elevator,EL733X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
12/01/2024,Manhattan,Elevator,EL119,1,1,0,0,470,1,124,124,1,124,124,0.994399641577061,739.8333333333334,744,181ST-8AV-A,146,181 St - Station,146
12/01/2024,Bronx,Elevator,EL500,2,1,1,0,50,1,124,124,0.99986559139785,123.98333333333335,124,0.992249103942652,738.2333333333333,744,BEDFORDPKBLVD-CON-B/D,211,Bedford Pk Blvd - Station,211
12/01/2024,Brooklyn,Elevator,EL701,2,2,0,0,230,0.985215053763441,122.16666666666666,124,1,124,124,0.98902329749104,735.8333333333333,744,CONEYISLAND-STILLWELLAV-SEA-D/F/N/Q,58,Coney Island-Stillwell Av - Station,58
12/01/2024,Queens,Elevator,EL450X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
12/01/2024,Manhattan,Elevator,EL721,3,1,2,0,133,1,124,124,0.991532258064516,122.95,124,0.990479390681004,736.9166666666666,744,FULTONST-8AV-A/C,172,"Fulton St (A,C,J,Z,2,3,4,5)",628
12/01/2024,Queens,Elevator,EL478,1,0,1,0,,1,79.99999999999997,79.99999999999997,0.988958333333333,79.11666666666665,79.99999999999997,0.996979166666667,478.55000000000007,480,QUEENSBOROPLAZA-FLS-7/N/Q,461,Queensboro Plaza - Station,461
12/01/2024,Manhattan,Elevator,EL277,13,5,8,4,182,0.872177419354839,108.15,124,0.819220430107527,101.58333333333334,124,0.860999103942652,640.5833333333333,744,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
12/01/2024,Brooklyn,Elevator,EL345,1,1,0,0,127,0.981182795698925,121.66666666666667,124,1,124,124,0.993503584229391,739.1666666666666,744,UTICAAV-8AV-A/C,181,Utica Av - Station,181
12/01/2024,Manhattan,Elevator,EL743,4,1,3,2,51,0.967741935483871,120,124,0.984139784946237,122.03333333333333,124,0.980533154121864,729.5166666666667,744,CHAMBERSST-JAM-J/Z,105,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
12/01/2024,Manhattan,Elevator,EL443,3,3,0,0,96,1,124,124,1,124,124,0.98418458781362,732.2333333333333,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
12/01/2024,Manhattan,Elevator,EL265,9,4,5,0,95,0.788978494623656,97.83333333333334,124,0.847043010752688,105.03333333333333,124,0.809453405017921,602.2333333333333,744,72ST-2AV-Q,477,72 St - Station,477
12/01/2024,Manhattan,Elevator,EL326,3,1,2,1,76,0.967741935483871,120,124,1,124,124,0.977531362007168,727.2833333333333,744,WORLDTRADECENTER-8AV-E,171,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
12/01/2024,Manhattan,Elevator,EL206,2,2,0,0,412,1,124,124,1,124,124,0.987007168458781,734.3333333333333,744,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
12/01/2024,Queens,Elevator,EL421,4,1,3,1,227,1,124,124,0.97244623655914,120.58333333333334,124,0.974417562724014,724.9666666666667,744,JACKSONHTS-ROOSEVELTAV-QBL-E/F/M/R,267,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
12/01/2024,Manhattan,Elevator,EL139,2,1,1,0,214,1,124,124,0.985887096774194,122.25,124,0.991599462365591,737.75,744,168ST-8AV-A/C,148,"168 St (A,C,1)",605
12/01/2024,Bronx,Elevator,EL128,7,3,4,1,424,0.993279569892473,123.16666666666667,124,0.967876344086022,120.01666666666668,124,0.975201612903226,725.55,744,SIMPSONST-LWP-2/5,430,Simpson St - Station,430
12/01/2024,Queens,Elevator,EL431,2,1,1,0,233,1,124,124,0.969354838709677,120.20000000000002,124,0.991173835125448,737.4333333333333,744,JAMAICA-179ST-QBL-F,254,Jamaica-179 St - Station,254
12/01/2024,Manhattan,Elevator,EL616,2,1,1,0,1,1,124,124,1,124,124,0.995228494623656,740.45,744,14ST-7AV-1/2/3,322,"14 St (F,M,1,2,3)/6 Av (L)",601
12/01/2024,Brooklyn,Elevator,EL706,2,2,0,0,175,1,124,124,0.967741935483871,120,124,0.983310931899642,731.5833333333334,744,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
12/01/2024,Manhattan,Elevator,EL222,0,0,0,0,267,,0,0,,0,0,,0,0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618
12/01/2024,Manhattan,Elevator,EL231X,0,0,0,0,N/A,1,124,124,1,124,124,0.997177419354839,741.9000000000001,744,TIMESSQ-42ST-7AV-1/2/3,317,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
12/01/2024,Manhattan,Elevator,EL287X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
12/01/2024,Manhattan,Elevator,EL234,4,2,2,0,189,0.99489247311828,123.36666666666667,124,1,124,124,0.99030017921147,736.7833333333333,744,47-50STS-ROCKEFELLERCTR-6AV-B/D/F/M,225,47-50 Sts-Rockefeller Ctr - Station,225
12/01/2024,Brooklyn,Elevator,EL778,4,2,2,1,8,1,124,124,0.989247311827957,122.66666666666669,124,0.990210573476702,736.7166666666667,744,LORIMERST-CNR-L,121,Metropolitan Av (G)/Lorimer St (L),629
12/01/2024,Brooklyn,Elevator,EL310,4,1,3,1,1268,1,124,124,0.967741935483871,120,124,0.977844982078853,727.5166666666667,744,CLARKST-CLK-2/3,334,Clark St - Station,334
12/01/2024,Manhattan,Elevator,EL722,12,1,11,0,132,0.970833333333333,120.38333333333334,124,0.905913978494624,112.33333333333334,124,0.953136200716846,709.1333333333333,744,FULTONST-NAS-J/Z,106,"Fulton St (A,C,J,Z,2,3,4,5)",628
12/01/2024,Brooklyn,Elevator,EL744X,0,0,0,0,N/A,0.935483870967742,116.00000000000001,124,0.967741935483871,120,124,0.950940860215054,707.5,744,HOYTST-EPK-2/3,336,Hoyt St - Station,336
12/01/2024,Bronx,Elevator,EL516,6,3,3,0,15,0.981586021505376,121.71666666666667,124,1,124,124,0.985282258064516,733.05,744,E149ST-PEL-6,373,E 149 St - Station,373
12/01/2024,Brooklyn,Elevator,EL322,1,1,0,0,240,1,124,124,1,124,124,0.993279569892473,739,744,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345
